trade_id,base_trade_id,entry_model_key,entry_family,ob_id,direction,structure_tag,detection_time,fill_time,fill_session,exit_time,outcome,entry,stop,tp,risk,rr_multiple,pnl_r,gross_r,spread_cost_r,slippage_cost_r,commission_r,total_cost_r,net_r,fill_candle_open,fill_candle_high,fill_candle_low,fill_candle_close,fill_candle_index,exit_candle_index,bars_to_exit,minutes_to_exit,same_candle_exit,max_ob_penetration_price,max_ob_penetration_pct,max_ob_penetration_pips,ob_fully_breached,fill_penetration_pct,fill_penetration_pips,entry_depth_pct,ob_entry_depth_pct,effective_entry_depth_pct,original_edge_entry,adjusted_entry,max_distance_away_before_fill_price,max_distance_away_before_fill_pips,max_distance_away_before_fill_r,stop_buffer,stop_buffer_pips,rr_config,protection_mode,protection_threshold_pct,protection_exit_reason,protection_exit_price,protection_trigger_time,protection_trigger_penetration_pct,close_confirmed_ob_breach,close_breach_time,close_breach_price,close_breach_distance_pips,close_breach_distance_pct,close_breach_session,close_breach_hour,entry_model,entry_threshold_pct,planned_entry_price,actual_entry_price,entry_model_filled,trigger_penetration_pct,trigger_time,trigger_candle_index,armed_at,armed_on_trigger_candle,armed_same_candle,filled_on_trigger_candle,same_candle_entry_allowed,fill_delay_candles,entry_level_pct,edge_revisit_time,trigger_to_entry_minutes,cancelled_before_entry,cancel_reason,tapped_before_trigger,tapped_time,tapped_candle_index,retrace_cancel_time,retrace_cancel_distance_pips,missed_trade,missed_reason,bars_to_fill,minutes_to_fill,news_blackout,news_blackout_trigger_time,news_blackout_event_time,news_blackout_currency,news_blackout_impact,news_blackout_event,news_blackout_window_start,news_blackout_window_end,news_blackout_minutes_from_event,news_action,paused_reason,paused_at,paused_window_start,paused_window_end,rearmed_at,blackout_event_time,blackout_currency,blackout_impact,news_touch_cancel_time,news_flatten_time,news_flatten_price,news_flatten_r,news_flatten_target_time,news_flatten_late,news_flatten_minutes_before_blackout,ob_origin_news_window,ob_detection_news_window,ob_origin_news_event,ob_detection_news_event,ob_origin_news_currency,ob_detection_news_currency,ob_origin_news_impact,ob_detection_news_impact,ob_origin_news_event_time,ob_detection_news_event_time,ob_origin_news_window_start,ob_origin_news_window_end,ob_detection_news_window_start,ob_detection_news_window_end,ob_origin_minutes_from_news,ob_detection_minutes_from_news,delay_candles_configured,arm_candle_index,exited_ob_before_arm,ob_occupied_at_arm,armed_after_ob_exit,ob_exit_candle_index,ob_exit_time,price_distance_from_ob_at_arm_pips,delay_window_min_price,delay_window_max_price,retraced_out_before_arm,fft_move_away_pips_at_cancel,mfe_r,mae_r,r_if_no_target,r_if_no_target_model,bookable_mfe_r,bookable_mfe_model,mae_r_to_original_exit,post_stop_mfe_r,post_stop_reached_original_tp,post_stop_bars_to_1r,post_stop_lookahead_bars,post_stop_model,ghost_candidate,ghost_trigger_reached,ghost_fill,ghost_outcome,ghost_r,ghost_mae,ghost_mfe,ghost_fill_delay_candles,ghost_fill_session,be_scenario_key,be_arm_level_r,be_trigger_basis,be_armed,be_arm_candle_index,be_arm_time,be_triggered,be_exit_reason,be_exit_r,be_exit_price,be_exit_time,be_exit_candle_index,risk_reduction_applied,risk_reduction_kind,risk_reduction_trigger_r,risk_reduction_stop_r,risk_reduction_source,stop_moved_to_r,stop_move_time,risk_amount,weighted_r,risk_amount_source,execution_trade_number,market_state,trend_state,volatility_state,chop_state,ema_value,ema_relation,px_vs_ema,bbw_value,bbw_threshold,adx_value,state_confirmed,state_known_at,shifted_days,source,version,regime_block_reason,portfolio_policy_version,portfolio_policy_regime,portfolio_decision_reason,portfolio_confidence,portfolio_status,portfolio_cohort_key,state_eligibility
S_932,S_932,entry_triggered_edge_25p0_d3,triggered_edge,932,bearish,CHoCH,2020-01-07 07:30:00+00:00,,,2020-03-03 15:17:00+00:00,INVALID,1.1196,1.11999,1.1188199999999997,0.0003900000000001125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1927952,,,,,,,,,,0.0,0.0,0.0,1.1196,1.1196,0.04181999999999997,418.19999999999965,107.23076923073822,0.0001,1,2,baseline,,,,,,,,,,,,,triggered_edge,25,1.1196,,False,25,2020-03-03 15:17:00+00:00,1927952,2020-03-03 15:17:00+00:00,True,True,,False,,0.0,,,True,invalidated_before_edge_entry,False,,,,,True,invalidated_before_fill,,,False,,,,,,,,,,news_blackout,2020-03-03 14:57:00+00:00,2020-03-03 14:57:00,2020-03-03 15:03:00,2020-01-07 15:04:00+00:00,2020-03-03 15:00:00,USD,high,,,,,,,,False,False,ISM Services PMI,ISM Services PMI,USD,USD,high,high,2020-01-07T15:00:00,2020-01-07T15:00:00,2020-01-07T14:57:00,2020-01-07T15:03:00,2020-01-07T14:57:00,2020-01-07T15:03:00,-1035.0,-450.0,3,1927955,False,,False,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,0.0,default,,,,,,,,,,,,,,,,,,2026-07-09.te-v1.2-surgical-disable,LABEL,unknown_cohort,,ENABLED,EURUSD|unknown|choch_short,
L_968,L_968,entry_triggered_edge_25p0_d3,triggered_edge,968,bullish,BOS,2020-03-03 15:15:00+00:00,,New York,,STATE_BLOCKED,1.11144,1.10943,1.1154600000000001,0.0020100000000000673,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.11144,1.11144,0.00990000000000002,99.0000000000002,4.925373134328203,0.0001,1,2,baseline,,,,,,,,,,,,,triggered_edge,25,1.11144,,False,25,2020-03-04 14:09:00+00:00,1929321,2020-03-04 14:09:00+00:00,True,True,,False,,0.0,,,False,state_target_block,True,2020-03-04 12:57:00+00:00,1929249,,,True,state_target_block,,,False,,,,,,,,,,news_blackout,2020-03-04 13:12:00+00:00,2020-03-04 13:12:00,2020-03-04 13:18:00,2020-03-03 16:04:00+00:00,2020-03-04 13:15:00,USD,high,,,,,,,,False,False,FOMC Statement,FOMC Statement,USD,USD,high,high,2020-03-03T15:00:00,2020-03-03T15:00:00,2020-03-03T14:57:00,2020-03-03T15:03:00,2020-03-03T14:57:00,2020-03-03T15:03:00,-90.0,15.0,3,1929324,False,True,False,,,0.0,1.1106,1.11111,False,,,,,,,,,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,0.0,default,,Bull/Expand,Bull,Expand,Trend,1.108251072092223,above,0.8480865161748246,4.137595824391464,2.342,36.736380910865805,True,2020-03-04T00:00:00Z,1.0,engine,regime-1.0.0,,2026-07-09.te-v1.2-surgical-disable,LABEL,policy_label,HIGH,ENABLED,EURUSD|newYork|bos_long,
S_969,S_969,entry_triggered_edge_25p0_d3,triggered_edge,969,bearish,CHoCH,2020-03-04 10:45:00+00:00,,,2020-03-05 12:16:00+00:00,INVALID,1.11791,1.1196,1.11453,0.0016899999999999693,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1930644,,,,,,,,,,0.0,0.0,0.0,1.11791,1.11791,0.008359999999999923,83.59999999999923,4.946745562130221,0.0001,1,2,baseline,,,,,,,,,,,,,triggered_edge,25,1.11791,,False,25,2020-03-05 11:57:00+00:00,1930625,2020-03-05 11:57:00+00:00,True,True,,False,,0.0,,,True,invalidated_before_edge_entry,True,2020-03-05 11:39:00+00:00,1930607,,,True,invalidated_before_fill,,,False,,,,,,,,,,news_blackout,2020-03-04 14:57:00+00:00,2020-03-04 14:57:00,2020-03-04 15:03:00,2020-03-04 13:19:00+00:00,2020-03-04 15:00:00,USD,high,,,,,,,,False,False,FOMC Press Conference,ADP Non-Farm Employment Change,USD,USD,high,high,2020-03-03T16:00:00,2020-03-04T13:15:00,2020-03-03T15:57:00,2020-03-03T16:03:00,2020-03-04T13:12:00,2020-03-04T13:18:00,180.0,-150.0,3,1930628,False,True,False,,,0.0,1.11808,1.11836,False,,,,,,,,,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,0.0,default,,,,,,,,,,,,,,,,,,2026-07-09.te-v1.2-surgical-disable,LABEL,unknown_cohort,,ENABLED,EURUSD|unknown|choch_short,
S_929,S_929,entry_triggered_edge_25p0_d3,triggered_edge,929,bearish,CHoCH,2020-01-02 14:15:00+00:00,,,2020-03-05 20:35:00+00:00,INVALID,1.12218,1.12255,1.12144,0.00036999999999998145,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1931143,,,,,,,,,,0.0,0.0,0.0,1.12218,1.12218,0.044399999999999995,443.99999999999994,120.000000000006,0.0001,1,2,baseline,,,,,,,,,,,,,triggered_edge,25,1.12218,,False,25,2020-03-05 20:33:00+00:00,1931141,2020-03-05 20:33:00+00:00,True,True,,False,,0.0,,,True,invalidated_before_edge_entry,False,,,,,True,invalidated_before_fill,,,False,,,,,,,,,,news_blackout,2020-03-04 14:57:00+00:00,2020-03-04 14:57:00,2020-03-04 15:03:00,2020-01-03 15:04:00+00:00,2020-03-04 15:00:00,USD,high,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2175.0,-1485.0,3,1931144,False,,False,,,,1.12217,1.12246,False,,,,,,,,,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,0.0,default,,,,,,,,,,,,,,,,,,2026-07-09.te-v1.2-surgical-disable,LABEL,unknown_cohort,,ENABLED,EURUSD|unknown|choch_short,
S_837,S_837,entry_triggered_edge_25p0_d3,triggered_edge,837,bearish,BOS,2019-07-05 07:15:00+00:00,,,2020-03-06 09:41:00+00:00,INVALID,1.12861,1.12887,1.1280899999999996,0.000260000000000149,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1931929,,,,,,,,,,0.0,0.0,0.0,1.12861,1.12861,0.05082999999999993,508.2999999999993,195.4999999998877,0.0001,1,2,baseline,,,,,,,,,,,,,triggered_edge,25,1.12861,,False,25,2020-03-06 09:41:00+00:00,1931929,2020-03-06 09:41:00+00:00,True,True,,False,,0.0,,,True,invalidated_before_edge_entry,False,,,,,True,invalidated_before_fill,,,False,,,,,,,,,,news_blackout,2020-03-04 14:57:00+00:00,2020-03-04 14:57:00,2020-03-04 15:03:00,2020-01-03 15:04:00+00:00,2020-03-04 15:00:00,USD,high,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-263055.0,-262545.0,3,1931932,False,,False,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,0.0,default,,,,,,,,,,,,,,,,,,2026-07-09.te-v1.2-surgical-disable,LABEL,unknown_cohort,,ENABLED,EURUSD|unknown|bos_short,
S_835,S_835,entry_triggered_edge_25p0_d3,triggered_edge,835,bearish,CHoCH,2019-07-01 00:45:00+00:00,,Outside,,REGIME_BLOCKED,1.13859,1.13943,1.13691,0.0008399999999999519,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.13859,1.13859,0.06081000000000003,608.1000000000003,72.39285714286133,0.0001,1,2,baseline,,,,,,,,,,,,,triggered_edge,25,1.13859,,False,25,2020-03-08 22:45:00+00:00,1932771,2020-03-08 22:45:00+00:00,True,True,,False,,0.0,,,False,regime_blocked,False,,,,,True,regime_blocked,,,False,,,,,,,,,,news_blackout,2020-03-06 13:27:00+00:00,2020-03-06 13:27:00,2020-03-06 13:33:00,2020-01-03 15:04:00+00:00,2020-03-06 13:30:00,USD,high,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-272520.0,-268695.0,3,1932774,False,True,False,,,0.3,1.13819,1.1388,False,,,,,,,,,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,0.0,default,,Bull/Expand,Bull,Expand,Trend,1.108639905061079,above,1.7499004726744174,5.860483406604623,2.342,42.26711415296592,True,2020-03-08T00:00:00Z,1.0,engine,regime-1.0.0,direction_mismatch,2026-07-09.te-v1.2-surgical-disable,DIRECTION_AWARE,policy_direction_aware,HIGH,ENABLED,EURUSD|outside|choch_short,
S_757,S_757,entry_triggered_edge_25p0_d3,triggered_edge,757,bearish,BOS,2019-02-04 14:45:00+00:00,,,2020-03-09 01:50:00+00:00,INVALID,1.14738,1.14834,1.1454600000000004,0.0009599999999998499,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1932956,,,,,,,,,,0.0,0.0,0.0,1.14738,1.14738,0.0696000000000001,696.000000000001,72.50000000001145,0.0001,1,2,baseline,,,,,,,,,,,,,triggered_edge,25,1.14738,,False,25,2020-03-09 01:50:00+00:00,1932956,2020-03-09 01:50:00+00:00,True,True,,False,,0.0,,,True,invalidated_before_edge_entry,False,,,,,True,invalidated_before_fill,,,False,,,,,,,,,,news_blackout,2020-03-06 13:27:00+00:00,2020-03-06 13:27:00,2020-03-06 13:33:00,2020-01-03 15:04:00+00:00,2020-03-06 13:30:00,USD,high,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-483750.0,-479535.0,3,1932959,False,,False,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,0.0,default,,,,,,,,,,,,,,,,,,2026-07-09.te-v1.2-surgical-disable,LABEL,unknown_cohort,,ENABLED,EURUSD|unknown|bos_short,
L_970,L_970,entry_triggered_edge_25p0_d3,triggered_edge,970,bullish,CHoCH,2020-03-05 09:15:00+00:00,,,2020-03-12 15:10:00+00:00,INVALID,1.11255,1.11183,1.1139899999999996,0.0007199999999998319,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1938073,,,,,,,,,,0.0,0.0,0.0,1.11255,1.11255,0.03699000000000008,369.9000000000008,51.37500000001211,0.0001,1,2,baseline,,,,,,,,,,,,,triggered_edge,25,1.11255,,False,25,2020-03-12 15:09:00+00:00,1938072,2020-03-12 15:09:00+00:00,True,True,,False,,0.0,,,True,invalidated_before_edge_entry,False,,,,,True,invalidated_before_fill,,,False,,,,,,,,,,news_blackout,2020-03-12 13:27:00+00:00,2020-03-12 13:27:00,2020-03-12 13:33:00,2020-03-06 13:34:00+00:00,2020-03-12 13:30:00,EUR,high,,,,,,,,False,False,ISM Services PMI,ISM Services PMI,USD,USD,high,high,2020-03-04T15:00:00,2020-03-04T15:00:00,2020-03-04T14:57:00,2020-03-04T15:03:00,2020-03-04T14:57:00,2020-03-04T15:03:00,165.0,1095.0,3,1938075,False,,False,,,,1.11171,1.11246,False,,,,,,,,,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,0.0,default,,,,,,,,,,,,,,,,,,2026-07-09.te-v1.2-surgical-disable,LABEL,unknown_cohort,,ENABLED,EURUSD|unknown|choch_long,
L_973,L_973,entry_triggered_edge_25p0_d3,triggered_edge,973,bullish,CHoCH,2020-03-16 09:00:00+00:00,,London Lull,,STATE_BLOCKED,1.10851,1.1054,1.1147300000000004,0.003110000000000168,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.10851,1.10851,0.015149999999999997,151.49999999999997,4.871382636655684,0.0001,1,2,baseline,,,,,,,,,,,,,triggered_edge,25,1.10851,,False,25,2020-03-17 10:08:00+00:00,1942091,2020-03-17 10:08:00+00:00,True,True,,False,,0.0,,,False,state_target_block,True,2020-03-17 10:04:00+00:00,1942087,,,True,state_target_block,,,False,,,,,,,,,,news_blackout,2020-03-17 09:57:00+00:00,2020-03-17 09:57:00,2020-03-17 10:03:00,2020-03-16 19:29:00+00:00,2020-03-17 10:00:00,EUR,high,,,,,,,,False,False,President Trump Speaks,President Trump Speaks,USD,USD,high,high,2020-03-13T19:30:00,2020-03-16T19:25:00,2020-03-13T19:27:00,2020-03-13T19:33:00,2020-03-16T19:22:00,2020-03-16T19:28:00,-180.0,-625.0,3,1942094,False,False,False,,,3.7,1.10786,1.1089,False,,,,,,,,,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,0.0,default,,Bull/Expand,Bull,Expand,Trend,1.1098444167639738,above,0.5843686861025565,6.112031810163526,2.342,38.30941389221547,True,2020-03-17T00:00:00Z,1.0,engine,regime-1.0.0,,2026-07-09.te-v1.2-surgical-disable,LABEL,policy_label,MEDIUM,ENABLED,EURUSD|lull|choch_long,
L_967,L_967,entry_triggered_edge_25p0_d3,triggered_edge,967,bullish,CHoCH,2020-03-01 23:00:00+00:00,,New York,,STATE_BLOCKED,1.09684,1.09537,1.0997800000000002,0.0014700000000000824,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.09684,1.09684,0.05269999999999997,526.9999999999997,35.850340136052395,0.0001,1,2,baseline,,,,,,,,,,,,,triggered_edge,25,1.09684,,False,25,2020-03-17 14:29:00+00:00,1942352,2020-03-17 14:29:00+00:00,True,True,,False,,0.0,,,False,state_target_block,True,2020-03-17 14:28:00+00:00,1942351,,,True,state_target_block,,,False,,,,,,,,,,news_blackout,2020-03-17 12:27:00+00:00,2020-03-17 12:27:00,2020-03-17 12:33:00,2020-03-02 15:04:00+00:00,2020-03-17 12:30:00,USD,high,,,,,,,,False,False,Fed Announcement,ISM Manufacturing PMI,USD,USD,high,high,2020-02-28T19:30:00,2020-03-02T15:00:00,2020-02-28T19:27:00,2020-02-28T19:33:00,2020-03-02T14:57:00,2020-03-02T15:03:00,-270.0,-960.0,3,1942355,False,False,False,,,6.2,1.09646,1.09722,False,,,,,,,,,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,0.0,default,,Bull/Expand,Bull,Expand,Trend,1.1098444167639738,above,0.5843686861025565,6.112031810163526,2.342,38.30941389221547,True,2020-03-17T00:00:00Z,1.0,engine,regime-1.0.0,,2026-07-09.te-v1.2-surgical-disable,LABEL,policy_label,HIGH,ENABLED,EURUSD|newYork|choch_long,
L_963,L_963,entry_triggered_edge_25p0_d3,triggered_edge,963,bullish,CHoCH,2020-02-25 16:15:00+00:00,2020-03-18 16:00:00+00:00,NY PM,2020-03-18 16:01:00+00:00,NEWS_FLATTEN,1.0834,1.0829,1.0840249999999998,0.0004999999999999449,1.25,0.4000000000003421,0.5200000000003553,0.04000000000000441,0.08000000000000881,0.0,0.12000000000001322,0.4000000000003421,1.08326,1.08377,1.0832,1.0837,1943883,1943884,1,1.0,False,0.00025999999999992696,64.9999999999889,2.5999999999992696,False,50.0,1.9999999999997797,0.0,0.0,0.0,1.0834,1.0834,0.06614000000000009,661.4000000000009,132.28000000001475,0.0001,1,2,baseline,,news_flatten_before_blackout,1.08366,,,,,,,,,,triggered_edge,25,1.0834,1.0834,True,25,2020-03-18 15:57:00+00:00,1943880,2020-03-18 15:57:00+00:00,True,True,False,False,3,0.0,2020-03-18 16:00:00+00:00,3.0,False,,False,,,,,False,,23073,31665.0,True,2020-03-18 16:01:00,2020-03-18 16:07:00,USD,high,President Trump Speaks,2020-03-18 16:04:00,2020-03-18 16:10:00,-6.0,FLATTENED_ACTIVE_TRADE,news_blackout,2020-03-17 21:57:00+00:00,2020-03-17 21:57:00,2020-03-17 22:03:00,2020-02-26 13:34:00+00:00,2020-03-18 16:07:00,USD,high,,2020-03-18 16:01:00+00:00,1.08366,0.4000000000003421,2020-03-18 15:59:00,False,5,False,False,CB Consumer Confidence,CB Consumer Confidence,USD,USD,high,high,2020-02-25T15:00:00,2020-02-25T15:00:00,2020-02-25T14:57:00,2020-02-25T15:03:00,2020-02-25T14:57:00,2020-02-25T15:03:00,-210.0,75.0,3,1943883,False,True,False,,,3.0,1.08308,1.08422,False,,1.28,-1.46,-1.0,stop_anchored,1.28,native_fill_rules,-0.52,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,0.4,default,,Bear/Expand,Bear,Expand,Trend,1.1097623827663226,below,-0.7355072484954965,5.698786460209247,2.342,35.95185460212286,True,2020-03-18T00:00:00Z,1.0,engine,regime-1.0.0,,2026-07-09.te-v1.2-surgical-disable,LABEL,insufficient_data,MORE_DATA_REQUIRED,ENABLED,EURUSD|ny_pm|choch_long,
L_961,L_961,entry_triggered_edge_25p0_d3,triggered_edge,961,bullish,BOS,2020-02-24 17:30:00+00:00,,,2020-03-18 16:53:00+00:00,INVALID,1.08161,1.08083,1.08317,0.0007800000000000029,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1943936,,,,,,,,,,0.0,0.0,0.0,1.08161,1.08161,0.06793000000000005,679.3000000000004,87.08974358974332,0.0001,1,2,baseline,,,,,,,,,,,,,triggered_edge,25,1.08161,,False,25,2020-03-18 16:52:00+00:00,1943935,2020-03-18 16:52:00+00:00,True,True,,False,,0.0,,,True,invalidated_before_edge_entry,False,,,,,True,invalidated_before_fill,,,False,,,,,,,,,,news_blackout,2020-03-18 16:04:00+00:00,2020-03-18 16:04:00,2020-03-18 16:10:00,2020-02-25 15:04:00+00:00,2020-03-18 16:07:00,USD,high,,,,,,,,False,False,German ifo Business Climate,German ifo Business Climate,EUR,EUR,high,high,2020-02-24T09:00:00,2020-02-24T09:00:00,2020-02-24T08:57:00,2020-02-24T09:03:00,2020-02-24T08:57:00,2020-02-24T09:03:00,-105.0,510.0,3,1943938,False,,False,,,,1.08079,1.08142,False,,,,,,,,,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,0.0,default,,,,,,,,,,,,,,,,,,2026-07-09.te-v1.2-surgical-disable,LABEL,unknown_cohort,,ENABLED,EURUSD|unknown|bos_long,
L_960,L_960,entry_triggered_edge_25p0_d3,triggered_edge,960,bullish,BOS,2020-02-21 14:45:00+00:00,,,2020-03-19 10:59:00+00:00,INVALID,1.07865,1.07818,1.0795900000000005,0.0004700000000001925,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1945022,,,,,,,,,,0.0,0.0,0.0,1.07865,1.07865,0.0708899999999999,708.899999999999,150.82978723398057,0.0001,1,2,baseline,,,,,,,,,,,,,triggered_edge,25,1.07865,,False,25,2020-03-19 10:59:00+00:00,1945022,2020-03-19 10:59:00+00:00,True,True,,False,,0.0,,,True,invalidated_before_edge_entry,False,,,,,True,invalidated_before_fill,,,False,,,,,,,,,,news_blackout,2020-03-19 08:57:00+00:00,2020-03-19 08:57:00,2020-03-19 09:03:00,2020-02-21 14:49:00+00:00,2020-03-19 09:00:00,EUR,high,,,,,,,,False,True,ECB Monetary Policy Meeting Accounts,Flash Manufacturing PMI,EUR,USD,high,high,2020-02-20T12:30:00,2020-02-21T14:45:00,2020-02-20T12:27:00,2020-02-20T12:33:00,2020-02-21T14:42:00,2020-02-21T14:48:00,555.0,0.0,3,1945025,False,,False,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,0.0,default,,,,,,,,,,,,,,,,,,2026-07-09.te-v1.2-surgical-disable,LABEL,unknown_cohort,,ENABLED,EURUSD|unknown|bos_long,
L_437,L_437,entry_triggered_edge_25p0_d3,triggered_edge,437,bullish,CHoCH,2017-04-23 21:00:00+00:00,,,2020-03-19 16:27:00+00:00,INVALID,1.06907,1.06816,1.07089,0.0009099999999999664,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1945350,,,,,,,,,,0.0,0.0,0.0,1.06907,1.06907,0.18646000000000007,1864.6000000000006,204.90109890110654,0.0001,1,2,baseline,,,,,,,,,,,,,triggered_edge,25,1.06907,,False,25,2020-03-19 16:27:00+00:00,1945350,2020-03-19 16:27:00+00:00,True,True,,False,,0.0,,,True,invalidated_before_edge_entry,False,,,,,True,invalidated_before_fill,,,False,,,,,,,,,,news_blackout,2020-03-19 15:35:00+00:00,2020-03-19 15:35:00,2020-03-19 15:41:00,2020-01-03 15:04:00+00:00,2020-03-19 15:38:00,USD,high,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-1421190.0,-1418040.0,3,1945353,False,,False,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,0.0,default,,,,,,,,,,,,,,,,,,2026-07-09.te-v1.2-surgical-disable,LABEL,unknown_cohort,,ENABLED,EURUSD|unknown|choch_long,
L_434,L_434,entry_triggered_edge_25p0_d3,triggered_edge,434,bullish,BOS,2017-04-18 11:00:00+00:00,,Outside,,REGIME_BLOCKED,1.06414,1.06342,1.0655800000000002,0.0007200000000000539,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.06414,1.06414,0.19138999999999995,1913.8999999999994,265.81944444442445,0.0001,1,2,baseline,,,,,,,,,,,,,triggered_edge,25,1.06414,,False,25,2020-03-20 18:31:00+00:00,1946914,2020-03-20 18:31:00+00:00,True,True,,False,,0.0,,,False,regime_blocked,False,,,,,True,regime_blocked,,,False,,,,,,,,,,news_blackout,2020-03-20 15:47:00+00:00,2020-03-20 15:47:00,2020-03-20 15:53:00,2020-01-03 15:04:00+00:00,2020-03-20 15:50:00,USD,high,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-1426785.0,-1425840.0,3,1946917,False,True,False,,,1.2,1.06383,1.06466,False,,,,,,,,,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,0.0,default,,Bear/Expand,Bear,Expand,Trend,1.1091702225174909,below,-3.9426069713840812,6.369129944621616,2.342,35.03448658248771,True,2020-03-20T00:00:00Z,1.0,engine,regime-1.0.0,direction_mismatch,2026-07-09.te-v1.2-surgical-disable,DIRECTION_AWARE,policy_direction_aware,HIGH,ENABLED,EURUSD|outside|bos_long,
