time,currency,impact,event,window_start,window_end,source,country
2025-02-12T15:00:00,USD,high,Fed Chairman Powell Testifies,2025-02-12T14:57:00,2025-02-12T15:03:00,forexfactory,US
2025-02-12T20:48:00,USD,high,President Trump Speaks,2025-02-12T20:45:00,2025-02-12T20:51:00,forexfactory,US
2025-02-13T13:30:00,USD,high,Core PPI m/m,2025-02-13T13:27:00,2025-02-13T13:33:00,forexfactory,US
2025-02-13T13:30:00,USD,high,PPI m/m,2025-02-13T13:27:00,2025-02-13T13:33:00,forexfactory,US
2025-02-13T13:30:00,USD,high,Unemployment Claims,2025-02-13T13:27:00,2025-02-13T13:33:00,forexfactory,US
2025-02-13T18:36:00,USD,high,President Trump Speaks,2025-02-13T18:33:00,2025-02-13T18:39:00,forexfactory,US
2025-02-14T13:30:00,USD,high,Retail Sales m/m,2025-02-14T13:27:00,2025-02-14T13:33:00,forexfactory,US
2025-02-14T13:30:00,USD,high,Core Retail Sales m/m,2025-02-14T13:27:00,2025-02-14T13:33:00,forexfactory,US
2025-02-14T19:08:00,USD,high,President Trump Speaks,2025-02-14T19:05:00,2025-02-14T19:11:00,forexfactory,US
2025-02-18T21:13:00,USD,high,President Trump Speaks,2025-02-18T21:10:00,2025-02-18T21:16:00,forexfactory,US
2025-02-19T02:00:00,USD,high,President Trump Speaks,2025-02-19T01:57:00,2025-02-19T02:03:00,forexfactory,US
2025-02-19T19:00:00,USD,high,FOMC Meeting Minutes,2025-02-19T18:57:00,2025-02-19T19:03:00,forexfactory,US
2025-02-19T22:00:00,USD,high,President Trump Speaks,2025-02-19T21:57:00,2025-02-19T22:03:00,forexfactory,US
2025-02-20T13:30:00,USD,high,Unemployment Claims,2025-02-20T13:27:00,2025-02-20T13:33:00,forexfactory,US
2025-02-21T00:20:00,USD,high,President Trump Speaks,2025-02-21T00:17:00,2025-02-21T00:23:00,forexfactory,US
2025-02-21T08:15:00,EUR,high,French Flash Manufacturing PMI,2025-02-21T08:12:00,2025-02-21T08:18:00,forexfactory,FR
2025-02-21T08:15:00,EUR,high,French Flash Services PMI,2025-02-21T08:12:00,2025-02-21T08:18:00,forexfactory,FR
2025-02-21T08:30:00,EUR,high,German Flash Services PMI,2025-02-21T08:27:00,2025-02-21T08:33:00,forexfactory,GE
2025-02-21T08:30:00,EUR,high,German Flash Manufacturing PMI,2025-02-21T08:27:00,2025-02-21T08:33:00,forexfactory,GE
2025-02-21T14:45:00,USD,high,Flash Manufacturing PMI,2025-02-21T14:42:00,2025-02-21T14:48:00,forexfactory,US
2025-02-21T14:45:00,USD,high,Flash Services PMI,2025-02-21T14:42:00,2025-02-21T14:48:00,forexfactory,US
2025-02-21T20:56:00,USD,high,President Trump Speaks,2025-02-21T20:53:00,2025-02-21T20:59:00,forexfactory,US
2025-02-24T19:49:00,USD,high,President Trump Speaks,2025-02-24T19:46:00,2025-02-24T19:52:00,forexfactory,US
2025-02-25T20:59:00,USD,high,President Trump Speaks,2025-02-25T20:56:00,2025-02-25T21:02:00,forexfactory,US
2025-02-27T13:30:00,USD,high,Prelim GDP q/q,2025-02-27T13:27:00,2025-02-27T13:33:00,forexfactory,US
2025-02-27T13:30:00,USD,high,Unemployment Claims,2025-02-27T13:27:00,2025-02-27T13:33:00,forexfactory,US
2025-02-28T13:30:00,USD,high,Core PCE Price Index m/m,2025-02-28T13:27:00,2025-02-28T13:33:00,forexfactory,US
2025-02-28T17:15:00,USD,high,President Trump Speaks,2025-02-28T17:12:00,2025-02-28T17:18:00,forexfactory,US
2025-03-03T15:00:00,USD,high,ISM Manufacturing PMI,2025-03-03T14:57:00,2025-03-03T15:03:00,forexfactory,US
2025-03-05T02:10:00,USD,high,President Trump Speaks,2025-03-05T02:07:00,2025-03-05T02:13:00,forexfactory,US
2025-03-05T13:15:00,USD,high,ADP Non-Farm Employment Change,2025-03-05T13:12:00,2025-03-05T13:18:00,forexfactory,US
2025-03-05T15:00:00,USD,high,ISM Services PMI,2025-03-05T14:57:00,2025-03-05T15:03:00,forexfactory,US
2025-03-06T13:15:00,EUR,high,Main Refinancing Rate,2025-03-06T13:12:00,2025-03-06T13:18:00,forexfactory,EZ
2025-03-06T13:15:00,EUR,high,Monetary Policy Statement,2025-03-06T13:12:00,2025-03-06T13:18:00,forexfactory,EZ
2025-03-06T13:30:00,USD,high,Unemployment Claims,2025-03-06T13:27:00,2025-03-06T13:33:00,forexfactory,US
2025-03-06T13:45:00,EUR,high,ECB Press Conference,2025-03-06T13:42:00,2025-03-06T13:48:00,forexfactory,EZ
2025-03-07T13:30:00,USD,high,Unemployment Rate,2025-03-07T13:27:00,2025-03-07T13:33:00,forexfactory,US
2025-03-07T13:30:00,USD,high,Average Hourly Earnings m/m,2025-03-07T13:27:00,2025-03-07T13:33:00,forexfactory,US
2025-03-07T13:30:00,USD,high,Non-Farm Employment Change,2025-03-07T13:27:00,2025-03-07T13:33:00,forexfactory,US
2025-03-07T17:30:00,USD,high,Fed Chairman Powell Speaks,2025-03-07T17:27:00,2025-03-07T17:33:00,forexfactory,US
2025-03-11T14:00:00,USD,high,JOLTS Job Openings,2025-03-11T13:57:00,2025-03-11T14:03:00,forexfactory,US
2025-03-12T12:30:00,USD,high,CPI m/m,2025-03-12T12:27:00,2025-03-12T12:33:00,forexfactory,US
2025-03-12T12:30:00,USD,high,CPI y/y,2025-03-12T12:27:00,2025-03-12T12:33:00,forexfactory,US
2025-03-12T12:30:00,USD,high,Core CPI m/m,2025-03-12T12:27:00,2025-03-12T12:33:00,forexfactory,US
2025-03-13T12:30:00,USD,high,Core PPI m/m,2025-03-13T12:27:00,2025-03-13T12:33:00,forexfactory,US
2025-03-13T12:30:00,USD,high,PPI m/m,2025-03-13T12:27:00,2025-03-13T12:33:00,forexfactory,US
2025-03-13T12:30:00,USD,high,Unemployment Claims,2025-03-13T12:27:00,2025-03-13T12:33:00,forexfactory,US
2025-03-14T14:00:00,USD,high,Prelim UoM Consumer Sentiment,2025-03-14T13:57:00,2025-03-14T14:03:00,forexfactory,US
2025-03-14T14:00:00,USD,high,Prelim UoM Inflation Expectations,2025-03-14T13:57:00,2025-03-14T14:03:00,forexfactory,US
2025-03-17T12:30:00,USD,high,Retail Sales m/m,2025-03-17T12:27:00,2025-03-17T12:33:00,forexfactory,US
2025-03-17T12:30:00,USD,high,Core Retail Sales m/m,2025-03-17T12:27:00,2025-03-17T12:33:00,forexfactory,US
2025-03-19T18:00:00,USD,high,FOMC Statement,2025-03-19T17:57:00,2025-03-19T18:03:00,forexfactory,US
2025-03-19T18:00:00,USD,high,Federal Funds Rate,2025-03-19T17:57:00,2025-03-19T18:03:00,forexfactory,US
2025-03-19T18:00:00,USD,high,FOMC Economic Projections,2025-03-19T17:57:00,2025-03-19T18:03:00,forexfactory,US
2025-03-19T18:30:00,USD,high,FOMC Press Conference,2025-03-19T18:27:00,2025-03-19T18:33:00,forexfactory,US
2025-03-20T12:30:00,USD,high,Unemployment Claims,2025-03-20T12:27:00,2025-03-20T12:33:00,forexfactory,US
2025-03-24T08:15:00,EUR,high,French Flash Manufacturing PMI,2025-03-24T08:12:00,2025-03-24T08:18:00,forexfactory,FR
2025-03-24T08:15:00,EUR,high,French Flash Services PMI,2025-03-24T08:12:00,2025-03-24T08:18:00,forexfactory,FR
2025-03-24T08:30:00,EUR,high,German Flash Manufacturing PMI,2025-03-24T08:27:00,2025-03-24T08:33:00,forexfactory,GE
2025-03-24T08:30:00,EUR,high,German Flash Services PMI,2025-03-24T08:27:00,2025-03-24T08:33:00,forexfactory,GE
2025-03-24T13:45:00,USD,high,Flash Manufacturing PMI,2025-03-24T13:42:00,2025-03-24T13:48:00,forexfactory,US
2025-03-24T13:45:00,USD,high,Flash Services PMI,2025-03-24T13:42:00,2025-03-24T13:48:00,forexfactory,US
2025-03-26T20:00:00,USD,high,President Trump Speaks,2025-03-26T19:57:00,2025-03-26T20:03:00,forexfactory,US
2025-03-27T12:30:00,USD,high,Unemployment Claims,2025-03-27T12:27:00,2025-03-27T12:33:00,forexfactory,US
2025-03-27T12:30:00,USD,high,Final GDP q/q,2025-03-27T12:27:00,2025-03-27T12:33:00,forexfactory,US
2025-03-28T12:30:00,USD,high,Core PCE Price Index m/m,2025-03-28T12:27:00,2025-03-28T12:33:00,forexfactory,US
2025-04-01T14:00:00,USD,high,ISM Manufacturing PMI,2025-04-01T13:57:00,2025-04-01T14:03:00,forexfactory,US
2025-04-01T14:00:00,USD,high,JOLTS Job Openings,2025-04-01T13:57:00,2025-04-01T14:03:00,forexfactory,US
2025-04-02T12:15:00,USD,high,ADP Non-Farm Employment Change,2025-04-02T12:12:00,2025-04-02T12:18:00,forexfactory,US
2025-04-02T20:00:00,USD,high,President Trump Speaks,2025-04-02T19:57:00,2025-04-02T20:03:00,forexfactory,US
2025-04-03T12:30:00,USD,high,Unemployment Claims,2025-04-03T12:27:00,2025-04-03T12:33:00,forexfactory,US
2025-04-03T14:00:00,USD,high,ISM Services PMI,2025-04-03T13:57:00,2025-04-03T14:03:00,forexfactory,US
2025-04-04T12:30:00,USD,high,Non-Farm Employment Change,2025-04-04T12:27:00,2025-04-04T12:33:00,forexfactory,US
2025-04-04T12:30:00,USD,high,Unemployment Rate,2025-04-04T12:27:00,2025-04-04T12:33:00,forexfactory,US
2025-04-04T12:30:00,USD,high,Average Hourly Earnings m/m,2025-04-04T12:27:00,2025-04-04T12:33:00,forexfactory,US
2025-04-04T15:25:00,USD,high,Fed Chairman Powell Speaks,2025-04-04T15:22:00,2025-04-04T15:28:00,forexfactory,US
2025-04-09T18:00:00,USD,high,FOMC Meeting Minutes,2025-04-09T17:57:00,2025-04-09T18:03:00,forexfactory,US
2025-04-10T12:30:00,USD,high,CPI m/m,2025-04-10T12:27:00,2025-04-10T12:33:00,forexfactory,US
2025-04-10T12:30:00,USD,high,CPI y/y,2025-04-10T12:27:00,2025-04-10T12:33:00,forexfactory,US
2025-04-10T12:30:00,USD,high,Core CPI m/m,2025-04-10T12:27:00,2025-04-10T12:33:00,forexfactory,US
2025-04-10T12:30:00,USD,high,Unemployment Claims,2025-04-10T12:27:00,2025-04-10T12:33:00,forexfactory,US
2025-04-11T12:30:00,USD,high,PPI m/m,2025-04-11T12:27:00,2025-04-11T12:33:00,forexfactory,US
2025-04-11T12:30:00,USD,high,Core PPI m/m,2025-04-11T12:27:00,2025-04-11T12:33:00,forexfactory,US
2025-04-11T14:00:00,USD,high,Prelim UoM Inflation Expectations,2025-04-11T13:57:00,2025-04-11T14:03:00,forexfactory,US
2025-04-11T14:00:00,USD,high,Prelim UoM Consumer Sentiment,2025-04-11T13:57:00,2025-04-11T14:03:00,forexfactory,US
2025-04-16T12:30:00,USD,high,Core Retail Sales m/m,2025-04-16T12:27:00,2025-04-16T12:33:00,forexfactory,US
2025-04-16T12:30:00,USD,high,Retail Sales m/m,2025-04-16T12:27:00,2025-04-16T12:33:00,forexfactory,US
2025-04-16T17:30:00,USD,high,Fed Chairman Powell Speaks,2025-04-16T17:27:00,2025-04-16T17:33:00,forexfactory,US
2025-04-17T12:15:00,EUR,high,Main Refinancing Rate,2025-04-17T12:12:00,2025-04-17T12:18:00,forexfactory,EZ
2025-04-17T12:15:00,EUR,high,Monetary Policy Statement,2025-04-17T12:12:00,2025-04-17T12:18:00,forexfactory,EZ
2025-04-17T12:30:00,USD,high,Unemployment Claims,2025-04-17T12:27:00,2025-04-17T12:33:00,forexfactory,US
2025-04-17T12:45:00,EUR,high,ECB Press Conference,2025-04-17T12:42:00,2025-04-17T12:48:00,forexfactory,EZ
2025-04-23T07:15:00,EUR,high,French Flash Services PMI,2025-04-23T07:12:00,2025-04-23T07:18:00,forexfactory,FR
2025-04-23T07:15:00,EUR,high,French Flash Manufacturing PMI,2025-04-23T07:12:00,2025-04-23T07:18:00,forexfactory,FR
2025-04-23T07:30:00,EUR,high,German Flash Manufacturing PMI,2025-04-23T07:27:00,2025-04-23T07:33:00,forexfactory,GE
2025-04-23T07:30:00,EUR,high,German Flash Services PMI,2025-04-23T07:27:00,2025-04-23T07:33:00,forexfactory,GE
2025-04-23T13:45:00,USD,high,Flash Manufacturing PMI,2025-04-23T13:42:00,2025-04-23T13:48:00,forexfactory,US
2025-04-23T13:45:00,USD,high,Flash Services PMI,2025-04-23T13:42:00,2025-04-23T13:48:00,forexfactory,US
2025-04-24T12:30:00,USD,high,Unemployment Claims,2025-04-24T12:27:00,2025-04-24T12:33:00,forexfactory,US
2025-04-29T14:00:00,USD,high,JOLTS Job Openings,2025-04-29T13:57:00,2025-04-29T14:03:00,forexfactory,US
2025-04-30T12:15:00,USD,high,ADP Non-Farm Employment Change,2025-04-30T12:12:00,2025-04-30T12:18:00,forexfactory,US
2025-04-30T12:30:00,USD,high,Advance GDP q/q,2025-04-30T12:27:00,2025-04-30T12:33:00,forexfactory,US
2025-04-30T12:30:00,USD,high,Employment Cost Index q/q,2025-04-30T12:27:00,2025-04-30T12:33:00,forexfactory,US
2025-04-30T14:00:00,USD,high,Core PCE Price Index m/m,2025-04-30T13:57:00,2025-04-30T14:03:00,forexfactory,US
2025-05-01T12:30:00,USD,high,Unemployment Claims,2025-05-01T12:27:00,2025-05-01T12:33:00,forexfactory,US
2025-05-01T14:00:00,USD,high,ISM Manufacturing PMI,2025-05-01T13:57:00,2025-05-01T14:03:00,forexfactory,US
2025-05-02T12:30:00,USD,high,Average Hourly Earnings m/m,2025-05-02T12:27:00,2025-05-02T12:33:00,forexfactory,US
2025-05-02T12:30:00,USD,high,Non-Farm Employment Change,2025-05-02T12:27:00,2025-05-02T12:33:00,forexfactory,US
2025-05-02T12:30:00,USD,high,Unemployment Rate,2025-05-02T12:27:00,2025-05-02T12:33:00,forexfactory,US
2025-05-05T14:00:00,USD,high,ISM Services PMI,2025-05-05T13:57:00,2025-05-05T14:03:00,forexfactory,US
2025-05-07T18:00:00,USD,high,Federal Funds Rate,2025-05-07T17:57:00,2025-05-07T18:03:00,forexfactory,US
2025-05-07T18:00:00,USD,high,FOMC Statement,2025-05-07T17:57:00,2025-05-07T18:03:00,forexfactory,US
2025-05-07T18:30:00,USD,high,FOMC Press Conference,2025-05-07T18:27:00,2025-05-07T18:33:00,forexfactory,US
2025-05-08T12:30:00,USD,high,Unemployment Claims,2025-05-08T12:27:00,2025-05-08T12:33:00,forexfactory,US
2025-05-08T14:00:00,USD,high,President Trump Speaks,2025-05-08T13:57:00,2025-05-08T14:03:00,forexfactory,US
2025-05-13T12:30:00,USD,high,CPI m/m,2025-05-13T12:27:00,2025-05-13T12:33:00,forexfactory,US
2025-05-13T12:30:00,USD,high,CPI y/y,2025-05-13T12:27:00,2025-05-13T12:33:00,forexfactory,US
2025-05-13T12:30:00,USD,high,Core CPI m/m,2025-05-13T12:27:00,2025-05-13T12:33:00,forexfactory,US
2025-05-15T12:30:00,USD,high,Core Retail Sales m/m,2025-05-15T12:27:00,2025-05-15T12:33:00,forexfactory,US
2025-05-15T12:30:00,USD,high,Core PPI m/m,2025-05-15T12:27:00,2025-05-15T12:33:00,forexfactory,US
2025-05-15T12:30:00,USD,high,PPI m/m,2025-05-15T12:27:00,2025-05-15T12:33:00,forexfactory,US
2025-05-15T12:30:00,USD,high,Retail Sales m/m,2025-05-15T12:27:00,2025-05-15T12:33:00,forexfactory,US
2025-05-15T12:30:00,USD,high,Unemployment Claims,2025-05-15T12:27:00,2025-05-15T12:33:00,forexfactory,US
2025-05-15T12:40:00,USD,high,Fed Chairman Powell Speaks,2025-05-15T12:37:00,2025-05-15T12:43:00,forexfactory,US
2025-05-16T14:00:00,USD,high,Prelim UoM Consumer Sentiment,2025-05-16T13:57:00,2025-05-16T14:03:00,forexfactory,US
2025-05-16T14:00:00,USD,high,Prelim UoM Inflation Expectations,2025-05-16T13:57:00,2025-05-16T14:03:00,forexfactory,US
2025-05-22T07:15:00,EUR,high,French Flash Services PMI,2025-05-22T07:12:00,2025-05-22T07:18:00,forexfactory,FR
2025-05-22T07:15:00,EUR,high,French Flash Manufacturing PMI,2025-05-22T07:12:00,2025-05-22T07:18:00,forexfactory,FR
2025-05-22T07:30:00,EUR,high,German Flash Services PMI,2025-05-22T07:27:00,2025-05-22T07:33:00,forexfactory,GE
2025-05-22T07:30:00,EUR,high,German Flash Manufacturing PMI,2025-05-22T07:27:00,2025-05-22T07:33:00,forexfactory,GE
2025-05-22T12:30:00,USD,high,Unemployment Claims,2025-05-22T12:27:00,2025-05-22T12:33:00,forexfactory,US
2025-05-22T13:45:00,USD,high,Flash Manufacturing PMI,2025-05-22T13:42:00,2025-05-22T13:48:00,forexfactory,US
2025-05-22T13:45:00,USD,high,Flash Services PMI,2025-05-22T13:42:00,2025-05-22T13:48:00,forexfactory,US
2025-05-28T18:00:00,USD,high,FOMC Meeting Minutes,2025-05-28T17:57:00,2025-05-28T18:03:00,forexfactory,US
2025-05-29T12:30:00,USD,high,Prelim GDP q/q,2025-05-29T12:27:00,2025-05-29T12:33:00,forexfactory,US
2025-05-29T12:30:00,USD,high,Unemployment Claims,2025-05-29T12:27:00,2025-05-29T12:33:00,forexfactory,US
2025-05-30T12:30:00,USD,high,Core PCE Price Index m/m,2025-05-30T12:27:00,2025-05-30T12:33:00,forexfactory,US
2025-06-02T14:00:00,USD,high,ISM Manufacturing PMI,2025-06-02T13:57:00,2025-06-02T14:03:00,forexfactory,US
2025-06-02T17:00:00,USD,high,Fed Chairman Powell Speaks,2025-06-02T16:57:00,2025-06-02T17:03:00,forexfactory,US
2025-06-03T14:00:00,USD,high,JOLTS Job Openings,2025-06-03T13:57:00,2025-06-03T14:03:00,forexfactory,US
2025-06-04T12:15:00,USD,high,ADP Non-Farm Employment Change,2025-06-04T12:12:00,2025-06-04T12:18:00,forexfactory,US
2025-06-04T14:00:00,USD,high,ISM Services PMI,2025-06-04T13:57:00,2025-06-04T14:03:00,forexfactory,US
2025-06-05T12:15:00,EUR,high,Main Refinancing Rate,2025-06-05T12:12:00,2025-06-05T12:18:00,forexfactory,EZ
2025-06-05T12:15:00,EUR,high,Monetary Policy Statement,2025-06-05T12:12:00,2025-06-05T12:18:00,forexfactory,EZ
2025-06-05T12:30:00,USD,high,Unemployment Claims,2025-06-05T12:27:00,2025-06-05T12:33:00,forexfactory,US
2025-06-05T12:45:00,EUR,high,ECB Press Conference,2025-06-05T12:42:00,2025-06-05T12:48:00,forexfactory,EZ
2025-06-06T12:30:00,USD,high,Unemployment Rate,2025-06-06T12:27:00,2025-06-06T12:33:00,forexfactory,US
2025-06-06T12:30:00,USD,high,Non-Farm Employment Change,2025-06-06T12:27:00,2025-06-06T12:33:00,forexfactory,US
2025-06-06T12:30:00,USD,high,Average Hourly Earnings m/m,2025-06-06T12:27:00,2025-06-06T12:33:00,forexfactory,US
2025-06-11T12:30:00,USD,high,CPI m/m,2025-06-11T12:27:00,2025-06-11T12:33:00,forexfactory,US
2025-06-11T12:30:00,USD,high,CPI y/y,2025-06-11T12:27:00,2025-06-11T12:33:00,forexfactory,US
2025-06-11T12:30:00,USD,high,Core CPI m/m,2025-06-11T12:27:00,2025-06-11T12:33:00,forexfactory,US
2025-06-12T12:30:00,USD,high,Core PPI m/m,2025-06-12T12:27:00,2025-06-12T12:33:00,forexfactory,US
2025-06-12T12:30:00,USD,high,PPI m/m,2025-06-12T12:27:00,2025-06-12T12:33:00,forexfactory,US
2025-06-12T12:30:00,USD,high,Unemployment Claims,2025-06-12T12:27:00,2025-06-12T12:33:00,forexfactory,US
2025-06-13T14:00:00,USD,high,Prelim UoM Inflation Expectations,2025-06-13T13:57:00,2025-06-13T14:03:00,forexfactory,US
2025-06-13T14:00:00,USD,high,Prelim UoM Consumer Sentiment,2025-06-13T13:57:00,2025-06-13T14:03:00,forexfactory,US
2025-06-17T12:30:00,USD,high,Core Retail Sales m/m,2025-06-17T12:27:00,2025-06-17T12:33:00,forexfactory,US
2025-06-17T12:30:00,USD,high,Retail Sales m/m,2025-06-17T12:27:00,2025-06-17T12:33:00,forexfactory,US
2025-06-18T12:30:00,USD,high,Unemployment Claims,2025-06-18T12:27:00,2025-06-18T12:33:00,forexfactory,US
2025-06-18T18:00:00,USD,high,FOMC Economic Projections,2025-06-18T17:57:00,2025-06-18T18:03:00,forexfactory,US
2025-06-18T18:00:00,USD,high,FOMC Statement,2025-06-18T17:57:00,2025-06-18T18:03:00,forexfactory,US
2025-06-18T18:00:00,USD,high,Federal Funds Rate,2025-06-18T17:57:00,2025-06-18T18:03:00,forexfactory,US
2025-06-18T18:30:00,USD,high,FOMC Press Conference,2025-06-18T18:27:00,2025-06-18T18:33:00,forexfactory,US
2025-06-22T02:00:00,USD,high,President Trump Speaks,2025-06-22T01:57:00,2025-06-22T02:03:00,forexfactory,US
2025-06-23T07:15:00,EUR,high,French Flash Services PMI,2025-06-23T07:12:00,2025-06-23T07:18:00,forexfactory,FR
2025-06-23T07:15:00,EUR,high,French Flash Manufacturing PMI,2025-06-23T07:12:00,2025-06-23T07:18:00,forexfactory,FR
2025-06-23T07:30:00,EUR,high,German Flash Manufacturing PMI,2025-06-23T07:27:00,2025-06-23T07:33:00,forexfactory,GE
2025-06-23T07:30:00,EUR,high,German Flash Services PMI,2025-06-23T07:27:00,2025-06-23T07:33:00,forexfactory,GE
2025-06-23T13:45:00,USD,high,Flash Manufacturing PMI,2025-06-23T13:42:00,2025-06-23T13:48:00,forexfactory,US
2025-06-23T13:45:00,USD,high,Flash Services PMI,2025-06-23T13:42:00,2025-06-23T13:48:00,forexfactory,US
2025-06-24T14:00:00,USD,high,Fed Chairman Powell Testifies,2025-06-24T13:57:00,2025-06-24T14:03:00,forexfactory,US
2025-06-25T14:00:00,USD,high,Fed Chairman Powell Testifies,2025-06-25T13:57:00,2025-06-25T14:03:00,forexfactory,US
2025-06-26T12:30:00,USD,high,Final GDP q/q,2025-06-26T12:27:00,2025-06-26T12:33:00,forexfactory,US
2025-06-26T12:30:00,USD,high,Unemployment Claims,2025-06-26T12:27:00,2025-06-26T12:33:00,forexfactory,US
2025-06-27T12:30:00,USD,high,Core PCE Price Index m/m,2025-06-27T12:27:00,2025-06-27T12:33:00,forexfactory,US
2025-07-01T13:30:00,USD,high,Fed Chairman Powell Speaks,2025-07-01T13:27:00,2025-07-01T13:33:00,forexfactory,US
2025-07-01T14:00:00,USD,high,ISM Manufacturing PMI,2025-07-01T13:57:00,2025-07-01T14:03:00,forexfactory,US
2025-07-01T14:00:00,USD,high,JOLTS Job Openings,2025-07-01T13:57:00,2025-07-01T14:03:00,forexfactory,US
2025-07-02T12:15:00,USD,high,ADP Non-Farm Employment Change,2025-07-02T12:12:00,2025-07-02T12:18:00,forexfactory,US
2025-07-03T12:30:00,USD,high,Average Hourly Earnings m/m,2025-07-03T12:27:00,2025-07-03T12:33:00,forexfactory,US
2025-07-03T12:30:00,USD,high,Non-Farm Employment Change,2025-07-03T12:27:00,2025-07-03T12:33:00,forexfactory,US
2025-07-03T12:30:00,USD,high,Unemployment Rate,2025-07-03T12:27:00,2025-07-03T12:33:00,forexfactory,US
2025-07-03T14:00:00,USD,high,ISM Services PMI,2025-07-03T13:57:00,2025-07-03T14:03:00,forexfactory,US
2025-07-09T18:00:00,USD,high,FOMC Meeting Minutes,2025-07-09T17:57:00,2025-07-09T18:03:00,forexfactory,US
2025-07-10T12:30:00,USD,high,Unemployment Claims,2025-07-10T12:27:00,2025-07-10T12:33:00,forexfactory,US
2025-07-15T12:30:00,USD,high,CPI m/m,2025-07-15T12:27:00,2025-07-15T12:33:00,forexfactory,US
2025-07-15T12:30:00,USD,high,CPI y/y,2025-07-15T12:27:00,2025-07-15T12:33:00,forexfactory,US
2025-07-15T12:30:00,USD,high,Core CPI m/m,2025-07-15T12:27:00,2025-07-15T12:33:00,forexfactory,US
2025-07-16T12:30:00,USD,high,Core PPI m/m,2025-07-16T12:27:00,2025-07-16T12:33:00,forexfactory,US
2025-07-16T12:30:00,USD,high,PPI m/m,2025-07-16T12:27:00,2025-07-16T12:33:00,forexfactory,US
2025-07-17T12:30:00,USD,high,Retail Sales m/m,2025-07-17T12:27:00,2025-07-17T12:33:00,forexfactory,US
2025-07-17T12:30:00,USD,high,Unemployment Claims,2025-07-17T12:27:00,2025-07-17T12:33:00,forexfactory,US
2025-07-17T12:30:00,USD,high,Core Retail Sales m/m,2025-07-17T12:27:00,2025-07-17T12:33:00,forexfactory,US
2025-07-24T07:15:00,EUR,high,French Flash Manufacturing PMI,2025-07-24T07:12:00,2025-07-24T07:18:00,forexfactory,FR
2025-07-24T07:15:00,EUR,high,French Flash Services PMI,2025-07-24T07:12:00,2025-07-24T07:18:00,forexfactory,FR
2025-07-24T07:30:00,EUR,high,German Flash Manufacturing PMI,2025-07-24T07:27:00,2025-07-24T07:33:00,forexfactory,GE
2025-07-24T07:30:00,EUR,high,German Flash Services PMI,2025-07-24T07:27:00,2025-07-24T07:33:00,forexfactory,GE
2025-07-24T12:15:00,EUR,high,Main Refinancing Rate,2025-07-24T12:12:00,2025-07-24T12:18:00,forexfactory,EZ
2025-07-24T12:15:00,EUR,high,Monetary Policy Statement,2025-07-24T12:12:00,2025-07-24T12:18:00,forexfactory,EZ
2025-07-24T12:30:00,USD,high,Unemployment Claims,2025-07-24T12:27:00,2025-07-24T12:33:00,forexfactory,US
2025-07-24T12:45:00,EUR,high,ECB Press Conference,2025-07-24T12:42:00,2025-07-24T12:48:00,forexfactory,EZ
2025-07-24T13:45:00,USD,high,Flash Services PMI,2025-07-24T13:42:00,2025-07-24T13:48:00,forexfactory,US
2025-07-24T13:45:00,USD,high,Flash Manufacturing PMI,2025-07-24T13:42:00,2025-07-24T13:48:00,forexfactory,US
2025-07-29T14:00:00,USD,high,JOLTS Job Openings,2025-07-29T13:57:00,2025-07-29T14:03:00,forexfactory,US
2025-07-30T08:00:00,EUR,high,German Prelim GDP q/q,2025-07-30T07:57:00,2025-07-30T08:03:00,forexfactory,GE
2025-07-30T12:15:00,USD,high,ADP Non-Farm Employment Change,2025-07-30T12:12:00,2025-07-30T12:18:00,forexfactory,US
2025-07-30T12:30:00,USD,high,Advance GDP q/q,2025-07-30T12:27:00,2025-07-30T12:33:00,forexfactory,US
2025-07-30T18:00:00,USD,high,FOMC Statement,2025-07-30T17:57:00,2025-07-30T18:03:00,forexfactory,US
2025-07-30T18:00:00,USD,high,Federal Funds Rate,2025-07-30T17:57:00,2025-07-30T18:03:00,forexfactory,US
2025-07-30T18:30:00,USD,high,FOMC Press Conference,2025-07-30T18:27:00,2025-07-30T18:33:00,forexfactory,US
2025-07-31T12:30:00,USD,high,Unemployment Claims,2025-07-31T12:27:00,2025-07-31T12:33:00,forexfactory,US
2025-07-31T12:30:00,USD,high,Core PCE Price Index m/m,2025-07-31T12:27:00,2025-07-31T12:33:00,forexfactory,US
2025-07-31T12:30:00,USD,high,Employment Cost Index q/q,2025-07-31T12:27:00,2025-07-31T12:33:00,forexfactory,US
2025-08-01T12:30:00,USD,high,Average Hourly Earnings m/m,2025-08-01T12:27:00,2025-08-01T12:33:00,forexfactory,US
2025-08-01T12:30:00,USD,high,Non-Farm Employment Change,2025-08-01T12:27:00,2025-08-01T12:33:00,forexfactory,US
2025-08-01T12:30:00,USD,high,Unemployment Rate,2025-08-01T12:27:00,2025-08-01T12:33:00,forexfactory,US
2025-08-01T14:00:00,USD,high,ISM Manufacturing PMI,2025-08-01T13:57:00,2025-08-01T14:03:00,forexfactory,US
2025-08-05T14:00:00,USD,high,ISM Services PMI,2025-08-05T13:57:00,2025-08-05T14:03:00,forexfactory,US
2025-08-07T12:30:00,USD,high,Unemployment Claims,2025-08-07T12:27:00,2025-08-07T12:33:00,forexfactory,US
2025-08-12T12:30:00,USD,high,Core CPI m/m,2025-08-12T12:27:00,2025-08-12T12:33:00,forexfactory,US
