trade_id,base_trade_id,entry_model_key,entry_family,ob_id,direction,structure_tag,detection_time,fill_time,fill_session,exit_time,outcome,entry,stop,tp,risk,rr_multiple,pnl_r,gross_r,spread_cost_r,slippage_cost_r,commission_r,total_cost_r,net_r,fill_candle_open,fill_candle_high,fill_candle_low,fill_candle_close,fill_candle_index,exit_candle_index,bars_to_exit,minutes_to_exit,same_candle_exit,max_ob_penetration_price,max_ob_penetration_pct,max_ob_penetration_pips,ob_fully_breached,fill_penetration_pct,fill_penetration_pips,entry_depth_pct,ob_entry_depth_pct,effective_entry_depth_pct,original_edge_entry,adjusted_entry,max_distance_away_before_fill_price,max_distance_away_before_fill_pips,max_distance_away_before_fill_r,stop_buffer,stop_buffer_pips,rr_config,protection_mode,protection_threshold_pct,protection_exit_reason,protection_exit_price,protection_trigger_time,protection_trigger_penetration_pct,close_confirmed_ob_breach,close_breach_time,close_breach_price,close_breach_distance_pips,close_breach_distance_pct,close_breach_session,close_breach_hour,entry_model,entry_threshold_pct,planned_entry_price,actual_entry_price,entry_model_filled,trigger_penetration_pct,trigger_time,trigger_candle_index,armed_at,armed_on_trigger_candle,armed_same_candle,filled_on_trigger_candle,same_candle_entry_allowed,fill_delay_candles,entry_level_pct,edge_revisit_time,trigger_to_entry_minutes,cancelled_before_entry,cancel_reason,tapped_before_trigger,tapped_time,tapped_candle_index,retrace_cancel_time,retrace_cancel_distance_pips,missed_trade,missed_reason,bars_to_fill,minutes_to_fill,news_blackout,news_blackout_trigger_time,news_blackout_event_time,news_blackout_currency,news_blackout_impact,news_blackout_event,news_blackout_window_start,news_blackout_window_end,news_blackout_minutes_from_event,news_action,paused_reason,paused_at,paused_window_start,paused_window_end,rearmed_at,blackout_event_time,blackout_currency,blackout_impact,news_touch_cancel_time,news_flatten_time,news_flatten_price,news_flatten_r,news_flatten_target_time,news_flatten_late,news_flatten_minutes_before_blackout,ob_origin_news_window,ob_detection_news_window,ob_origin_news_event,ob_detection_news_event,ob_origin_news_currency,ob_detection_news_currency,ob_origin_news_impact,ob_detection_news_impact,ob_origin_news_event_time,ob_detection_news_event_time,ob_origin_news_window_start,ob_origin_news_window_end,ob_detection_news_window_start,ob_detection_news_window_end,ob_origin_minutes_from_news,ob_detection_minutes_from_news,delay_candles_configured,arm_candle_index,exited_ob_before_arm,ob_occupied_at_arm,armed_after_ob_exit,ob_exit_candle_index,ob_exit_time,price_distance_from_ob_at_arm_pips,delay_window_min_price,delay_window_max_price,retraced_out_before_arm,fft_move_away_pips_at_cancel,mfe_r,mae_r,r_if_no_target,r_if_no_target_model,bookable_mfe_r,bookable_mfe_model,mae_r_to_original_exit,post_stop_mfe_r,post_stop_reached_original_tp,post_stop_bars_to_1r,post_stop_lookahead_bars,post_stop_model,ghost_candidate,ghost_trigger_reached,ghost_fill,ghost_outcome,ghost_r,ghost_mae,ghost_mfe,ghost_fill_delay_candles,ghost_fill_session,be_scenario_key,be_arm_level_r,be_trigger_basis,be_armed,be_arm_candle_index,be_arm_time,be_triggered,be_exit_reason,be_exit_r,be_exit_price,be_exit_time,be_exit_candle_index,risk_reduction_applied,risk_reduction_kind,risk_reduction_trigger_r,risk_reduction_stop_r,risk_reduction_source,stop_moved_to_r,stop_move_time,risk_amount,weighted_r,risk_amount_source,execution_trade_number
L_1307,L_1307,entry_baseline,baseline,1307,bullish,CHoCH,2022-01-05 13:45:00+00:00,2022-01-25 10:30:00+00:00,London Lull,2022-01-25 11:35:00+00:00,LOSS,1.12821,1.12759,1.1294499999999996,0.0006199999999998429,2.0,-1.0967741935484117,-1.0,0.032258064516137205,0.06451612903227441,0.0,0.09677419354841162,-1.0967741935484117,1.12836,1.12836,1.12811,1.1282,2632904,2632969,65,65.0,False,0.0006800000000000139,130.7692307692702,6.800000000000139,True,19.230769230772516,0.9999999999998899,0.0,0.0,0.0,1.12821,1.12821,0.020059999999999967,200.59999999999965,32.354838709685566,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.12821,1.12821,True,,,,,,,,,,,,,False,,False,,,,,False,,19841,28605.0,False,,,,,,,,,,news_blackout,2022-01-24 08:27:00+00:00,2022-01-24 08:27:00,2022-01-24 08:33:00,2022-01-05 19:04:00+00:00,2022-01-24 08:30:00,EUR,high,,,,,,,,False,False,JOLTS Job Openings,ADP Non-Farm Employment Change,USD,USD,high,high,2022-01-04T15:00:00,2022-01-05T13:15:00,2022-01-04T14:57:00,2022-01-04T15:03:00,2022-01-05T13:12:00,2022-01-05T13:18:00,585.0,30.0,,,,,,,,,,,,,0.612903,-1.096774,-1.0,stop_anchored,0.612903,native_fill_rules,-1.096774,-0.806452,False,,50,fixed_horizon,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,-1.096774,default,1234
L_1298,L_1298,entry_baseline,baseline,1298,bullish,CHoCH,2021-12-22 11:30:00+00:00,2022-01-25 11:53:00+00:00,London Lull,2022-01-25 18:12:00+00:00,WIN,1.12707,1.12597,1.1292700000000002,0.001100000000000101,2.0,1.9454545454545504,2.0,0.018181818181816516,0.03636363636363303,0.0,0.05454545454544955,1.9454545454545504,1.12722,1.12723,1.12685,1.12712,2632987,2633366,379,379.0,False,0.0007600000000000939,76.0000000000009,7.600000000000939,False,22.000000000008438,2.20000000000109,0.0,0.0,0.0,1.12707,1.12707,0.021199999999999886,211.99999999999883,19.2727272727254,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.12707,1.12707,True,,,,,,,,,,,,,False,,False,,,,,False,,34298,48983.0,False,,,,,,,,,,news_blackout,2022-01-24 08:27:00+00:00,2022-01-24 08:27:00,2022-01-24 08:33:00,2021-12-23 13:34:00+00:00,2022-01-24 08:30:00,EUR,high,,,,,,,,False,False,Core PCE Price Index m/m,Core PCE Price Index m/m,USD,USD,high,high,2021-12-23T13:30:00,2021-12-23T13:30:00,2021-12-23T13:27:00,2021-12-23T13:33:00,2021-12-23T13:27:00,2021-12-23T13:33:00,-2685.0,-1560.0,,,,,,,,,,,,,3.636364,-1.427273,-1.0,stop_anchored,3.636364,native_fill_rules,-0.690909,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,1.945455,default,1235
L_1287,L_1287,entry_baseline,baseline,1287,bullish,BOS,2021-11-26 06:45:00+00:00,2022-01-27 07:25:00+00:00,London,2022-01-27 07:53:00+00:00,LOSS,1.121,1.12045,1.1221,0.0005500000000000504,2.0,-1.1090909090908991,-1.0,0.03636363636363303,0.07272727272726606,0.0,0.1090909090908991,-1.1090909090908991,1.12105,1.12124,1.121,1.12123,2635588,2635616,28,28.0,False,0.0006699999999999484,148.88888888885708,6.699999999999484,True,0.0,0.0,0.0,0.0,0.0,1.121,1.121,0.027269999999999905,272.699999999999,49.58181818181346,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.121,1.121,True,,,,,,,,,,,,,False,,False,,,,,False,,62980,89320.0,False,,,,,,,,,,news_blackout,2022-01-26 19:27:00+00:00,2022-01-26 19:27:00,2022-01-26 19:33:00,2021-11-30 15:04:00+00:00,2022-01-26 19:30:00,USD,high,,,,,,,,False,False,FOMC Meeting Minutes,FOMC Meeting Minutes,USD,USD,high,high,2021-11-24T19:00:00,2021-11-24T19:00:00,2021-11-24T18:57:00,2021-11-24T19:03:00,2021-11-24T18:57:00,2021-11-24T19:03:00,1395.0,2145.0,,,,,,,,,,,,,1.145455,-1.218182,-1.0,stop_anchored,1.145455,native_fill_rules,-1.218182,-0.672727,False,,50,fixed_horizon,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,-1.109091,default,1236
L_1286,L_1286,entry_baseline,baseline,1286,bullish,CHoCH,2021-11-25 03:15:00+00:00,2022-01-27 07:57:00+00:00,London,2022-01-27 11:01:00+00:00,LOSS,1.11968,1.11864,1.1217599999999999,0.0010399999999999299,2.0,-1.0576923076923115,-1.0,0.01923076923077053,0.03846153846154106,0.0,0.05769230769231159,-1.0576923076923115,1.11999,1.12013,1.11965,1.11975,2635620,2635804,184,184.0,False,0.0012600000000000389,134.04255319150192,12.600000000000389,True,3.191489361699615,0.2999999999997449,0.0,0.0,0.0,1.11968,1.11968,0.028589999999999893,285.8999999999989,27.49038461538637,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.11968,1.11968,True,,,,,,,,,,,,,False,,False,,,,,False,,64650,91002.0,False,,,,,,,,,,news_blackout,2022-01-26 19:27:00+00:00,2022-01-26 19:27:00,2022-01-26 19:33:00,2021-11-30 15:04:00+00:00,2022-01-26 19:30:00,USD,high,,,,,,,,False,False,Core PCE Price Index m/m,FOMC Meeting Minutes,USD,USD,high,high,2021-11-24T15:00:00,2021-11-24T19:00:00,2021-11-24T14:57:00,2021-11-24T15:03:00,2021-11-24T18:57:00,2021-11-24T19:03:00,60.0,495.0,,,,,,,,,,,,,0.913462,-1.211538,-1.0,stop_anchored,0.913462,native_fill_rules,-1.211538,-0.509615,False,,50,fixed_horizon,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,-1.057692,default,1237
L_1029,L_1029,entry_baseline,baseline,1029,bullish,CHoCH,2020-06-22 08:30:00+00:00,2022-01-27 11:39:00+00:00,London Lull,2022-01-27 11:39:00+00:00,LOSS,1.11722,1.11674,1.1181800000000002,0.00048000000000003595,2.0,-1.1249999999999907,-1.0,0.04166666666666355,0.0833333333333271,0.0,0.12499999999999065,-1.1249999999999907,1.11735,1.1175,1.11625,1.11664,2635842,2635842,0,0.0,True,0.0009700000000001374,255.26315789474148,9.700000000001374,True,255.26315789474148,9.700000000001374,0.0,0.0,0.0,1.11722,1.11722,0.11771999999999982,1177.1999999999982,245.24999999998127,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.11722,1.11722,True,,,,,,,,,,,,,False,,False,,,,,False,,594717,841149.0,False,,,,,,,,,,news_blackout,2022-01-26 19:27:00+00:00,2022-01-26 19:27:00,2022-01-26 19:33:00,2020-06-23 07:19:00+00:00,2022-01-26 19:30:00,USD,high,,,,,,,,False,False,French Flash Services PMI,French Flash Services PMI,EUR,EUR,high,high,2020-06-23T07:15:00,2020-06-23T07:15:00,2020-06-23T07:12:00,2020-06-23T07:18:00,2020-06-23T07:12:00,2020-06-23T07:18:00,-1905.0,-1365.0,,,,,,,,,,,,,0.0,-2.020833,-1.0,stop_anchored,0.0,native_fill_rules,-2.020833,-0.6875,False,,50,fixed_horizon,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,-1.125,default,1238
L_1015,L_1015,entry_baseline,baseline,1015,bullish,BOS,2020-06-02 08:15:00+00:00,2022-01-28 08:37:00+00:00,London,2022-01-28 13:22:00+00:00,NEWS_FLATTEN,1.11244,1.11118,1.1149600000000002,0.0012600000000000389,2.0,0.8492063492062066,0.8968253968252528,0.015873015873015383,0.031746031746030766,0.0,0.047619047619046145,0.8492063492062066,1.11251,1.11267,1.11234,1.11256,2637094,2637379,285,285.0,False,0.00031000000000003247,26.724137931036136,3.1000000000003247,False,8.620689655171093,0.9999999999998899,0.0,0.0,0.0,1.11244,1.11244,0.12249999999999983,1224.9999999999982,97.22222222221909,0.0001,1,2,baseline,,news_flatten_before_blackout,1.11357,,,,,,,,,,baseline,,1.11244,1.11244,True,,,,,,,,,,,,,False,,False,,,,,False,,616080,871222.0,True,2022-01-28 13:22:00,2022-01-28 13:30:00,USD,high,Core PCE Price Index m/m,2022-01-28 13:27:00,2022-01-28 13:33:00,-8.0,FLATTENED_ACTIVE_TRADE,news_blackout,2022-01-27 13:27:00+00:00,2022-01-27 13:27:00,2022-01-27 13:33:00,2020-06-03 12:19:00+00:00,2022-01-28 13:30:00,USD,high,,2022-01-28 13:22:00+00:00,1.11357,0.8492063492062066,2022-01-28 13:22:00,False,5,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-06-01T14:00:00,2020-06-01T14:00:00,2020-06-01T13:57:00,2020-06-01T14:03:00,2020-06-01T13:57:00,2020-06-01T14:03:00,90.0,1095.0,,,,,,,,,,,,,29.396825,-1.301587,-1.0,stop_anchored,29.396825,native_fill_rules,-0.246032,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,0.849206,default,1239
S_1317,S_1317,entry_baseline,baseline,1317,bearish,BOS,2022-01-28 07:15:00+00:00,2022-01-28 13:34:00+00:00,New York,2022-01-28 13:36:00+00:00,LOSS,1.11526,1.11568,1.1144199999999997,0.00042000000000008697,2.0,-1.1428571428571133,-1.0,0.04761904761903776,0.09523809523807553,0.0,0.1428571428571133,-1.1428571428571133,1.11484,1.11527,1.11474,1.11501,2637391,2637393,2,2.0,False,0.0007700000000001594,240.62499999997615,7.7000000000015945,True,3.1250000000195155,0.10000000000065512,0.0,0.0,0.0,1.11526,1.11526,0.003129999999999855,31.29999999999855,7.452380952379064,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.11526,1.11526,True,,,,,,,,,,,,,False,,False,,,,,False,,379,379.0,False,,,,,,,,,,news_blackout,2022-01-28 13:27:00+00:00,2022-01-28 13:27:00,2022-01-28 13:33:00,2022-01-28 13:34:00+00:00,2022-01-28 13:30:00,USD,high,,,,,,,,False,False,Core PCE Price Index m/m,Core PCE Price Index m/m,USD,USD,high,high,2022-01-28T13:30:00,2022-01-28T13:30:00,2022-01-28T13:27:00,2022-01-28T13:33:00,2022-01-28T13:27:00,2022-01-28T13:33:00,-615.0,-375.0,,,,,,,,,,,,,1.238095,-1.833333,-1.0,stop_anchored,1.214286,native_fill_rules,-1.833333,2.166667,True,42,50,fixed_horizon,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,-1.142857,default,1240
S_1316,S_1316,entry_baseline,baseline,1316,bearish,BOS,2022-01-26 19:30:00+00:00,2022-02-02 10:34:00+00:00,London Lull,2022-02-02 10:37:00+00:00,LOSS,1.1307,1.13117,1.12976,0.00046999999999997044,2.0,-1.127659574468093,-1.0,0.04255319148936438,0.08510638297872876,0.0,0.12765957446809315,-1.127659574468093,1.13058,1.13087,1.13058,1.13081,2641491,2641494,3,3.0,False,0.0007200000000000539,194.5945945946189,7.200000000000539,True,45.94594594594919,1.7000000000000348,0.0,0.0,0.0,1.1307,1.1307,0.018569999999999975,185.69999999999973,39.51063829787477,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.1307,1.1307,True,,,,,,,,,,,,,False,,False,,,,,False,,6615,9544.0,False,,,,,,,,,,news_blackout,2022-02-01 14:57:00+00:00,2022-02-01 14:57:00,2022-02-01 15:03:00,2022-01-26 19:34:00+00:00,2022-02-01 15:00:00,USD,high,,,,,,,,False,True,FOMC Statement,FOMC Press Conference,USD,USD,high,high,2022-01-26T19:00:00,2022-01-26T19:30:00,2022-01-26T18:57:00,2022-01-26T19:03:00,2022-01-26T19:27:00,2022-01-26T19:33:00,-990.0,0.0,,,,,,,,,,,,,0.255319,-1.531915,-1.0,stop_anchored,0.0,native_fill_rules,-1.531915,0.297872,False,,50,fixed_horizon,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,-1.12766,default,1241
S_1315,S_1315,entry_baseline,baseline,1315,bearish,BOS,2022-01-25 09:30:00+00:00,2022-02-02 12:18:00+00:00,New York,2022-02-02 13:07:00+00:00,NEWS_FLATTEN,1.13275,1.1336,1.1310499999999999,0.0008500000000000174,2.0,0.5411764705880524,0.6117647058821686,0.023529411764705403,0.047058823529410806,0.0,0.0705882352941162,0.5411764705880524,1.13251,1.13285,1.13251,1.13278,2641595,2641644,49,49.0,False,9.999999999998899e-05,13.33333333333136,0.9999999999998899,False,13.33333333333136,0.9999999999998899,0.0,0.0,0.0,1.13275,1.13275,0.02061999999999986,206.1999999999986,24.258823529411103,0.0001,1,2,baseline,,news_flatten_before_blackout,1.13223,,,,,,,,,,baseline,,1.13275,1.13275,True,,,,,,,,,,,,,False,,False,,,,,False,,8751,11688.0,True,2022-02-02 13:07:00,2022-02-02 13:15:00,USD,high,ADP Non-Farm Employment Change,2022-02-02 13:12:00,2022-02-02 13:18:00,-8.0,FLATTENED_ACTIVE_TRADE,news_blackout,2022-02-01 14:57:00+00:00,2022-02-01 14:57:00,2022-02-01 15:03:00,2022-01-26 19:04:00+00:00,2022-02-02 13:15:00,USD,high,,2022-02-02 13:07:00+00:00,1.13223,0.5411764705880524,2022-02-02 13:07:00,False,5,False,False,German Flash Manufacturing PMI,German Flash Manufacturing PMI,EUR,EUR,high,high,2022-01-24T08:30:00,2022-01-24T08:30:00,2022-01-24T08:27:00,2022-01-24T08:33:00,2022-01-24T08:27:00,2022-01-24T08:33:00,615.0,1500.0,,,,,,,,,,,,,7.094118,-1.647059,-1.0,stop_anchored,7.094118,native_fill_rules,-0.117647,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,0.541176,default,1242
S_1321,S_1321,entry_baseline,baseline,1321,bearish,CHoCH,2022-02-03 06:45:00+00:00,2022-02-03 13:38:00+00:00,New York,2022-02-03 13:40:00+00:00,LOSS,1.13091,1.13152,1.12969,0.0006099999999999994,2.0,-1.098360655737705,-1.0,0.03278688524590167,0.06557377049180334,0.0,0.098360655737705,-1.098360655737705,1.13017,1.13093,1.13017,1.13057,2643102,2643104,2,2.0,False,0.0014299999999998203,280.39215686270416,14.299999999998203,True,3.921568627433053,0.1999999999990898,0.0,0.0,0.0,1.13091,1.13091,0.004190000000000138,41.90000000000138,6.868852459016626,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.13091,1.13091,True,,,,,,,,,,,,,False,,False,,,,,False,,413,413.0,False,,,,,,,,,,news_blackout,2022-02-03 13:27:00+00:00,2022-02-03 13:27:00,2022-02-03 13:33:00,2022-02-03 12:49:00+00:00,2022-02-03 13:30:00,EUR,high,,,,,,,,False,False,ADP Non-Farm Employment Change,Monetary Policy Statement,USD,EUR,high,high,2022-02-02T13:15:00,2022-02-03T12:45:00,2022-02-02T13:12:00,2022-02-02T13:18:00,2022-02-03T12:42:00,2022-02-03T12:48:00,285.0,-360.0,,,,,,,,,,,,,1.213115,-2.344262,-1.0,stop_anchored,0.737705,native_fill_rules,-2.344262,-0.688525,False,,50,fixed_horizon,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,-1.098361,default,1243
S_1314,S_1314,entry_baseline,baseline,1314,bearish,BOS,2022-01-24 12:45:00+00:00,2022-02-03 13:45:00+00:00,New York,2022-02-03 13:52:00+00:00,NEWS_FLATTEN,1.13504,1.13606,1.133,0.0010200000000000209,2.0,-0.6372549019606423,-0.5784313725488788,0.019607843137254503,0.039215686274509005,0.0,0.05882352941176351,-0.6372549019606423,1.13368,1.13508,1.13337,1.13483,2643109,2643116,7,7.0,False,0.0010099999999999554,109.78260869564352,10.099999999999554,True,4.347826086960719,0.40000000000040004,0.0,0.0,0.0,1.13504,1.13504,0.022909999999999986,229.09999999999985,22.460784313725018,0.0001,1,2,baseline,,news_flatten_before_blackout,1.13563,,,,,,,,,,baseline,,1.13504,1.13504,True,,,,,,,,,,,,,False,,False,,,,,False,,11501,14460.0,True,2022-02-03 13:52:00,2022-02-03 14:00:00,USD,high,Fed Gov Nomination Hearings,2022-02-03 13:57:00,2022-02-03 14:03:00,-8.0,FLATTENED_ACTIVE_TRADE,news_blackout,2022-02-03 13:27:00+00:00,2022-02-03 13:27:00,2022-02-03 13:33:00,2022-01-26 19:04:00+00:00,2022-02-03 14:00:00,USD,high,,2022-02-03 13:52:00+00:00,1.13563,-0.6372549019606423,2022-02-03 13:52:00,False,5,False,False,German Flash Manufacturing PMI,German Flash Manufacturing PMI,EUR,EUR,high,high,2022-01-24T08:30:00,2022-01-24T08:30:00,2022-01-24T08:27:00,2022-01-24T08:33:00,2022-01-24T08:27:00,2022-01-24T08:33:00,-3975.0,255.0,,,,,,,,,,,,,1.637255,-1.264706,-1.0,stop_anchored,0.833333,native_fill_rules,-0.990196,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,-0.637255,default,1244
S_1312,S_1312,entry_baseline,baseline,1312,bearish,BOS,2022-01-18 09:30:00+00:00,2022-02-03 15:41:00+00:00,NY PM,2022-02-03 15:45:00+00:00,LOSS,1.14173,1.14224,1.14071,0.0005100000000000104,2.0,-1.117647058823527,-1.0,0.039215686274509005,0.07843137254901801,0.0,0.11764705882352702,-1.117647058823527,1.14094,1.14181,1.14087,1.14158,2643225,2643229,4,4.0,False,0.0005399999999999849,131.70731707316017,5.399999999999849,True,19.51219512196971,0.8000000000008001,0.0,0.0,0.0,1.14173,1.14173,0.02959999999999985,295.99999999999847,58.039215686273025,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.14173,1.14173,True,,,,,,,,,,,,,False,,False,,,,,False,,17556,23411.0,False,,,,,,,,,,news_blackout,2022-02-03 14:57:00+00:00,2022-02-03 14:57:00,2022-02-03 15:03:00,2022-01-24 08:34:00+00:00,2022-02-03 15:00:00,USD,high,,,,,,,,False,False,Core Retail Sales m/m,Core Retail Sales m/m,USD,USD,high,high,2022-01-14T13:30:00,2022-01-14T13:30:00,2022-01-14T13:27:00,2022-01-14T13:33:00,2022-01-14T13:27:00,2022-01-14T13:33:00,5130.0,5520.0,,,,,,,,,,,,,1.686275,-1.058824,-1.0,stop_anchored,0.803922,native_fill_rules,-1.058824,0.588235,False,,50,fixed_horizon,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,-1.117647,default,1245
S_1311,S_1311,entry_baseline,baseline,1311,bearish,BOS,2022-01-17 12:45:00+00:00,2022-02-03 16:19:00+00:00,NY PM,2022-02-03 16:26:00+00:00,LOSS,1.14278,1.14354,1.1412599999999997,0.0007600000000000939,2.0,-1.0789473684210429,-1.0,0.026315789473680958,0.052631578947361916,0.0,0.07894736842104287,-1.0789473684210429,1.14256,1.14308,1.14251,1.14305,2643263,2643270,7,7.0,False,0.0008100000000001994,122.72727272728343,8.100000000001994,True,45.45454545456686,3.00000000000189,0.0,0.0,0.0,1.14278,1.14278,0.030649999999999844,306.4999999999984,40.32894736841586,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.14278,1.14278,True,,,,,,,,,,,,,False,,False,,,,,False,,18809,24694.0,False,,,,,,,,,,news_blackout,2022-02-03 14:57:00+00:00,2022-02-03 14:57:00,2022-02-03 15:03:00,2022-01-24 08:34:00+00:00,2022-02-03 15:00:00,USD,high,,,,,,,,False,False,Core Retail Sales m/m,Core Retail Sales m/m,USD,USD,high,high,2022-01-14T13:30:00,2022-01-14T13:30:00,2022-01-14T13:27:00,2022-01-14T13:33:00,2022-01-14T13:27:00,2022-01-14T13:33:00,4020.0,4275.0,,,,,,,,,,,,,0.355263,-1.065789,-1.0,stop_anchored,0.0,native_fill_rules,-1.065789,1.078947,False,38,50,fixed_horizon,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,-1.078947,default,1246
S_1310,S_1310,entry_baseline,baseline,1310,bearish,CHoCH,2022-01-14 12:15:00+00:00,2022-02-04 10:11:00+00:00,London Lull,2022-02-04 11:11:00+00:00,WIN,1.1475,1.14837,1.1457600000000001,0.0008699999999999264,2.0,1.9310344827586148,2.0,0.022988505747128383,0.045977011494256766,0.0,0.06896551724138515,1.9310344827586148,1.14743,1.14752,1.14738,1.14741,2644334,2644394,60,60.0,False,2.0000000000131024e-05,2.597402597419825,0.20000000000131024,False,2.597402597419825,0.20000000000131024,0.0,0.0,0.0,1.1475,1.1475,0.0353699999999999,353.699999999999,40.65517241379643,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.1475,1.1475,True,,,,,,,,,,,,,False,,False,,,,,False,,21343,30116.0,False,,,,,,,,,,news_blackout,2022-02-03 14:57:00+00:00,2022-02-03 14:57:00,2022-02-03 15:03:00,2022-01-14 13:34:00+00:00,2022-02-03 15:00:00,USD,high,,,,,,,,False,False,Core Retail Sales m/m,Core Retail Sales m/m,USD,USD,high,high,2022-01-14T13:30:00,2022-01-14T13:30:00,2022-01-14T13:27:00,2022-01-14T13:33:00,2022-01-14T13:27:00,2022-01-14T13:33:00,-480.0,-75.0,,,,,,,,,,,,,2.091954,-1.0,-1.0,stop_anchored,2.091954,native_fill_rules,-0.022989,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,1.931034,default,1247
S_1323,S_1323,entry_baseline,baseline,1323,bearish,CHoCH,2022-02-08 07:00:00+00:00,2022-02-09 17:37:00+00:00,Outside,2022-02-09 20:18:00+00:00,WIN,1.14465,1.14597,1.14201,0.0013199999999999878,2.0,1.9545454545454541,2.0,0.015151515151515292,0.030303030303030585,0.0,0.04545454545454588,1.9545454545454541,1.14433,1.14477,1.14419,1.14476,2649089,2649249,160,161.0,False,0.00012000000000012001,9.836065573780338,1.2000000000012,False,9.836065573780338,1.2000000000012,0.0,0.0,0.0,1.14465,1.14465,0.005039999999999933,50.39999999999933,3.818181818181803,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.14465,1.14465,True,,,,,,,,,,,,,False,,False,,,,,False,,2070,2077.0,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Average Hourly Earnings m/m,CPI m/m,USD,USD,high,high,2022-02-04T13:30:00,2022-02-10T13:30:00,2022-02-04T13:27:00,2022-02-04T13:33:00,2022-02-10T13:27:00,2022-02-10T13:33:00,4275.0,-3270.0,,,,,,,,,,,,,5.431818,-1.257576,-1.0,stop_anchored,5.431818,native_fill_rules,-0.090909,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,1.954545,default,1248
L_1324,L_1324,entry_baseline,baseline,1324,bullish,CHoCH,2022-02-09 10:15:00+00:00,,,,NEWS_TOUCH_CANCEL,1.14098,1.13991,1.1431200000000004,0.0010700000000001264,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.14098,1.14098,0.00378999999999996,37.8999999999996,3.5420560747658993,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.14098,,False,,,,,,,,,,,,,False,,False,,,,,True,news_touch_cancel,,,True,2022-02-10 13:30:00,2022-02-10 13:30:00,USD,high,CPI m/m,2022-02-10 13:27:00,2022-02-10 13:33:00,0.0,TOUCH_CANCELLED,news_blackout,2022-02-10 13:27:00+00:00,2022-02-10 13:27:00,2022-02-10 13:33:00,,2022-02-10 13:30:00,USD,high,2022-02-10 13:30:00+00:00,,,,,,,False,False,CPI m/m,CPI m/m,USD,USD,high,high,2022-02-10T13:30:00,2022-02-10T13:30:00,2022-02-10T13:27:00,2022-02-10T13:33:00,2022-02-10T13:27:00,2022-02-10T13:33:00,-2895.0,-1635.0,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,0.0,default,
